ID,peak_date,nlcd_year,total_area_km2,pct_area_1,pct_area_2,area_km_1,area_km_2,cai_1,cai_2
2777,10/12/2016 4:00:00 PM,2016,9.1809,5.33281050877365,0.039211841976276834,0.4896,0.0036,0.0,0.0
2778,10/12/2016 4:00:00 PM,2016,9.1809,4.999509851975296,0.019605920988138417,0.459,0.0018,8.0,0.0
2779,10/12/2016 4:00:00 PM,2016,9.1809,4.999509851975296,0.019605920988138417,0.459,0.0018,8.0,0.0
2780,10/12/2016 4:00:00 PM,2016,9.1809,4.803450642093912,0.009802960494069209,0.441,0.0009,10.714285714285714,0.0
2781,10/12/2016 4:00:00 PM,2016,9.1809,4.803450642093912,0.009802960494069209,0.441,0.0009,10.714285714285714,0.0
2782,10/12/2016 4:00:00 PM,2016,9.1809,7.646309185373982,0.18625624938731497,0.702,0.0171,13.517241379310345,0.0
2783,10/12/2016 4:00:00 PM,2016,9.1809,7.8031565532790905,0.18625624938731497,0.7164,0.0171,13.937753721244926,0.0
2784,10/12/2016 4:00:00 PM,2016,9.1809,7.479658856974806,0.18625624938731497,0.6867,0.0171,13.82228490832158,0.0
2785,10/12/2016 4:00:00 PM,2016,9.1809,7.636506224879913,0.18625624938731497,0.7011,0.0171,13.812154696132596,0.0
2790,10/10/2016 4:00:00 PM,2016,9.1809,5.470051955690618,0.029408881482207626,0.5022,0.0027,4.25531914893617,0.0
2791,10/10/2016 4:00:00 PM,2016,9.1809,5.5288697186550335,0.029408881482207626,0.5076,0.0027,3.260869565217391,0.0
2792,10/10/2016 4:00:00 PM,2016,9.1809,5.430840113714341,0.029408881482207626,0.4986,0.0027,4.25531914893617,0.0
2793,10/10/2016 4:00:00 PM,2016,9.1809,5.440643074208411,0.029408881482207626,0.4995,0.0027,4.166666666666667,0.0
2800,10/12/2016 4:00:00 PM,2016,9.1809,11.01852759533379,13.1163611410646,1.0116,1.2042,23.977272727272727,0.0
2801,10/12/2016 4:00:00 PM,2016,9.1809,11.214586805215175,13.243799627487501,1.0296,1.2159,22.421948912015136,0.0
2802,10/12/2016 4:00:00 PM,2016,9.1809,11.243995686697382,13.273208508969708,1.0323,1.2186,23.266856600189932,0.0
2803,10/12/2016 4:00:00 PM,2016,9.1809,11.243995686697382,13.273208508969708,1.0323,1.2186,23.266856600189932,0.0
2804,10/12/2016 4:00:00 PM,2016,9.1809,11.792961474365258,14.390746005293597,1.0827,1.3212,24.264049955396967,0.0
2805,10/12/2016 4:00:00 PM,2016,9.1809,11.567493383001667,13.792765415155378,1.062,1.2663,23.97447584320875,0.0
2806,10/12/2016 4:00:00 PM,2016,9.1809,11.567493383001667,13.792765415155378,1.062,1.2663,23.97447584320875,0.0
2807,10/12/2016 4:00:00 PM,2016,9.1809,13.782962454661307,9.920596019998039,1.2654,0.9108,36.58940397350993,53.48837209302326
2808,10/12/2016 4:00:00 PM,2016,9.1809,13.782962454661307,9.920596019998039,1.2654,0.9108,36.58940397350993,53.48837209302326
2809,10/12/2016 4:00:00 PM,2016,9.1809,12.557592392902656,11.557690422507598,1.1529,1.0611,0.0,74.76190476190476
2810,10/12/2016 4:00:00 PM,2016,9.1809,12.675227918831485,11.361631212626214,1.1637,1.0431,4.3478260869565215,0.0
2811,10/12/2016 4:00:00 PM,2016,9.1809,13.273208508969708,10.851877266934615,1.2186,0.9963,31.711409395973153,0.0
2812,10/12/2016 4:00:00 PM,2016,9.1809,13.273208508969708,10.851877266934615,1.2186,0.9963,31.711409395973153,0.0
2813,10/12/2016 4:00:00 PM,2016,9.1809,13.194784825017155,10.440152926183707,1.2114,0.9585,31.963087248322147,0.0
2814,10/12/2016 4:00:00 PM,2016,9.1809,10.381335163219292,9.41084207430644,0.9531,0.864,23.880597014925375,0.0
2815,10/12/2016 4:00:00 PM,2016,9.1809,15.067150279384375,10.332320360748946,1.3833,0.9486,45.52845528455285,64.59627329192547
2816,10/12/2016 4:00:00 PM,2016,9.1809,15.459268699147142,11.77335555337712,1.4193,1.0809,45.806451612903224,69.7841726618705
2817,10/12/2016 4:00:00 PM,2016,9.1809,15.057347318890304,10.067640427409078,1.3824,0.9243,46.478873239436616,53.48837209302326
2818,10/12/2016 4:00:00 PM,2016,9.1809,14.557396333692777,12.841878247230664,1.3365,1.179,49.12280701754386,0.0
2819,10/12/2016 4:00:00 PM,2016,9.1809,15.459268699147142,11.77335555337712,1.4193,1.0809,45.806451612903224,69.7841726618705
2820,10/12/2016 4:00:00 PM,2016,9.1809,15.243603568277619,11.449857857072836,1.3995,1.0512,46.0,68.11023622047244
2821,10/12/2016 4:00:00 PM,2016,9.1809,4.901480247034605,0.6764042740907754,0.45,0.0621,7.439824945295404,0.0
2822,10/12/2016 4:00:00 PM,2016,9.1809,4.901480247034605,0.6764042740907754,0.45,0.0621,7.439824945295404,0.0
2823,10/12/2016 4:00:00 PM,2016,9.1809,6.175865111263602,0.1274384864228997,0.567,0.0117,18.852459016393443,0.0
2824,10/12/2016 4:00:00 PM,2016,9.1809,6.175865111263602,0.1274384864228997,0.567,0.0117,18.852459016393443,0.0
2829,10/10/2016 4:00:00 PM,2016,9.1809,12.185079894128027,6.626801293990785,1.1187,0.6084,29.456706281833615,0.0
2839,10/12/2016 4:00:00 PM,2016,9.1809,12.851681207724733,2.872267424762278,1.1799,0.2637,24.575513851653263,0.0
2840,10/12/2016 4:00:00 PM,2016,9.1809,12.79286344476032,2.7938437408097245,1.1745,0.2565,24.526600541027953,0.0
2841,10/12/2016 4:00:00 PM,2016,9.1809,12.79286344476032,2.7938437408097245,1.1745,0.2565,24.526600541027953,0.0
2842,10/12/2016 4:00:00 PM,2016,9.1809,12.851681207724733,2.872267424762278,1.1799,0.2637,24.575513851653263,0.0
2843,10/12/2016 4:00:00 PM,2016,9.1809,12.851681207724733,2.872267424762278,1.1799,0.2637,24.575513851653263,0.0
2844,10/12/2016 4:00:00 PM,2016,9.1809,12.851681207724733,2.872267424762278,1.1799,0.2637,24.575513851653263,0.0
2845,10/12/2016 4:00:00 PM,2016,9.1809,7.646309185373982,0.18625624938731497,0.702,0.0171,13.517241379310345,0.0
2846,10/12/2016 4:00:00 PM,2016,9.1809,7.646309185373982,0.18625624938731497,0.702,0.0171,13.517241379310345,0.0
2847,10/12/2016 4:00:00 PM,2016,9.1809,7.479658856974806,0.18625624938731497,0.6867,0.0171,13.82228490832158,0.0
2848,10/12/2016 4:00:00 PM,2016,9.1809,7.479658856974806,0.18625624938731497,0.6867,0.0171,13.82228490832158,0.0
2849,10/12/2016 4:00:00 PM,2016,9.1809,7.636506224879913,0.18625624938731497,0.7011,0.0171,13.812154696132596,0.0
2850,10/12/2016 4:00:00 PM,2016,9.1809,7.8031565532790905,0.18625624938731497,0.7164,0.0171,13.937753721244926,0.0
2851,10/10/2016 4:00:00 PM,2016,9.1809,5.5288697186550335,0.029408881482207626,0.5076,0.0027,3.260869565217391,0.0
2852,10/10/2016 4:00:00 PM,2016,9.1809,5.470051955690618,0.029408881482207626,0.5022,0.0027,4.25531914893617,0.0
2853,10/10/2016 4:00:00 PM,2016,9.1809,5.440643074208411,0.029408881482207626,0.4995,0.0027,4.166666666666667,0.0
2863,10/10/2016 4:00:00 PM,2016,9.1809,5.960199980394079,0.09802960494069209,0.5472,0.009,15.137614678899082,0.0
2864,10/10/2016 4:00:00 PM,2016,9.1809,5.960199980394079,0.09802960494069209,0.5472,0.009,15.137614678899082,0.0
2865,10/12/2016 4:00:00 PM,2016,9.1809,5.381825311243996,0.039211841976276834,0.4941,0.0036,0.0,0.0
2866,10/12/2016 4:00:00 PM,2016,9.1809,7.3914322125281835,0.019605920988138417,0.6786,0.0018,0.0,0.0
2867,10/12/2016 4:00:00 PM,2016,9.1809,5.3622193902558575,0.039211841976276834,0.4923,0.0036,0.0,0.0
2868,10/12/2016 4:00:00 PM,2016,9.1809,5.3622193902558575,0.039211841976276834,0.4923,0.0036,0.0,0.0
