file_id,year,dem_min,dem_max,dem_mean,dem_iqr,projection
4282,1m.tif,31.553175,36.574257,33.457325,2.3068714141845703,EPSG:4326
7419,1m.tif,-0.86716014,1.8953266,0.031318035,1.5886188745498657,EPSG:4326
14692,1m.tif,71.32,77.715805,73.533966,3.564849853515625,EPSG:4326
2780,1m.tif,20.47984,23.02603,21.337576,1.1222500801086426,EPSG:4326
3206,1m.tif,-0.093,4.3996444,1.9878964,0.3816039562225342,EPSG:4326
7290,1m.tif,-0.6644601,2.5504906,1.1679305,0.8071936368942261,EPSG:4326
3785,1m.tif,67.658,72.776,71.21551,0.6609954833984375,EPSG:4326
7271,1m.tif,-0.86716014,4.5531554,1.3494939,2.5137986838817596,EPSG:4326
6537,1m.tif,2.7930176,15.91674,7.900313,7.750741481781006,EPSG:4326
7418,1m.tif,0.41465172,7.631274,1.5828925,0.9045531749725342,EPSG:4326
6173,1m.tif,0.0,2.7812722,0.7469312,1.5118978023529053,EPSG:4326
7603,1m.tif,-0.86716014,3.2973816,1.0724256,2.9509646892547607,EPSG:4326
5363,1m.tif,-1.6673005,1.6185257,0.6312587,0.2708345055580139,EPSG:4326
14928,1m.tif,119.2,139.30525,128.15282,9.143608093261719,EPSG:4326
790,1m.tif,277.35278,291.40335,280.9711,1.918243408203125,EPSG:4326
2792,1m.tif,5.0002527,11.788394,6.834778,2.588383674621582,EPSG:4326
5870,1m.tif,9.053598,62.41034,24.528826,26.973392486572266,EPSG:4326
7463,1m.tif,-0.86716014,5.7964764,2.4137795,2.785965323448181,EPSG:4326
3764,1m.tif,84.945,97.876015,90.93428,4.091026306152344,EPSG:4326
4555,1m.tif,25.474012,32.198242,30.235312,1.118363857269287,EPSG:4326
2734,1m.tif,13.357185,16.766607,14.240642,0.712496280670166,EPSG:4326
4362,1m.tif,11.973,18.434755,13.536203,2.512019157409668,EPSG:4326
7824,1m.tif,13.3753195,18.83886,15.399436,2.5074539184570312,EPSG:4326
2844,1m.tif,15.581226,24.221964,17.228424,2.157978057861328,EPSG:4326
3602,1m.tif,10.5264225,19.289244,16.64938,2.6740827560424805,EPSG:4326
3722,1m.tif,64.57,82.989,73.01405,13.226974487304688,EPSG:4326
7623,1m.tif,-1.0204601,3.7768962,1.1916833,3.4629212021827698,EPSG:4326
2730,1m.tif,15.826963,17.726095,16.169598,0.15765380859375,EPSG:4326
4874,1m.tif,38.232742,43.123344,40.722343,1.5422401428222656,EPSG:4326
3587,1m.tif,17.51,27.957415,25.738691,3.2902393341064453,EPSG:4326
7733,1m.tif,-0.86716014,3.702062,0.8928884,1.2866316437721252,EPSG:4326
7663,1m.tif,-0.86716014,4.2989902,0.97911334,2.108757793903351,EPSG:4326
6412,1m.tif,19.454208,23.842144,20.999054,1.0131969451904297,EPSG:4326
7545,1m.tif,-0.86716014,4.8368783,2.220804,1.178871989250183,EPSG:4326
2853,1m.tif,5.0002527,11.269977,6.6560607,2.1202120780944824,EPSG:4326
6119,1m.tif,31.792915,44.366978,35.544872,1.7374725341796875,EPSG:4326
6267,1m.tif,22.418423,28.68016,24.456743,1.9679160118103027,EPSG:4326
3546,1m.tif,111.121796,127.168915,116.03773,2.729644775390625,EPSG:4326
2850,1m.tif,3.8022504,6.743358,5.3830442,0.577582836151123,EPSG:4326
6242,1m.tif,45.89984,49.50072,47.34634,1.6538505554199219,EPSG:4326
6670,1m.tif,0.0,2.68,0.72635186,1.2302507162094116,EPSG:4326
773,1m.tif,241.05121,247.77429,243.4413,1.8715324401855469,EPSG:4326
5335,1m.tif,-0.5,4.348222,0.8808009,0.3639841675758362,EPSG:4326
6552,1m.tif,8.296271,12.948684,10.6005535,2.4095993041992188,EPSG:4326
5975,1m.tif,10.768804,27.934755,15.283493,1.937063217163086,EPSG:4326
7307,1m.tif,-0.6644601,2.3548481,0.24308196,1.3589777946472168,EPSG:4326
3972,1m.tif,85.43401,93.77599,90.43754,2.5050048828125,EPSG:4326
4493,1m.tif,40.20803,53.60496,43.717686,2.34194278717041,EPSG:4326
7373,1m.tif,-1.0204601,2.8318155,0.31442717,2.2221855521202087,EPSG:4326
8069,1m.tif,-1.2344601,3.326058,1.0878181,1.4558262825012207,EPSG:4326
7259,1m.tif,-1.0655601,6.2131934,0.4191526,1.7048504948616028,EPSG:4326
5898,1m.tif,145.0055,213.46176,160.10728,9.686344146728516,EPSG:4326
5422,1m.tif,-0.9856211,2.5913115,0.80580246,0.34464341402053833,EPSG:4326
7624,1m.tif,-1.0204601,1.962141,0.5287797,0.9265428483486176,EPSG:4326
4372,1m.tif,6.7251062,11.748946,8.922821,3.5354461669921875,EPSG:4326
2776,1m.tif,20.74145,24.30392,21.409668,0.45107078552246094,EPSG:4326
6172,1m.tif,29.20921,35.66369,30.002571,0.25893497467041016,EPSG:4326
4371,1m.tif,2.624,10.831354,7.1535473,7.298978328704834,EPSG:4326
2710,1m.tif,18.441761,26.147942,19.637396,0.9858264923095703,EPSG:4326
2840,1m.tif,15.561503,24.223976,17.358212,2.9591054916381836,EPSG:4326
