ID,peak_date,nlcd_year,total_area_km2,pct_area_1,pct_area_2,area_km_1,area_km_2,cai_1,cai_2,pct_area_forest,area_km_forest,cai_forest,pct_area_shrubland,area_km_shrubland,cai_shrubland,pct_area_herbaceous,area_km_herbaceous,cai_herbaceous,pct_area_planted,area_km_planted,cai_planted,pct_area_wetlands,area_km_wetlands,cai_wetlands
6412,9/19/2018 8:30:00 AM,2018,9.1809,17.988432506617,15.410253896676796,1.6515,1.4148,20.985221674876847,0.0,14.655425938633467,1.3455,18.181818181818183,3.646701303793746,0.3348,0.0,1.8037447309087344,0.1656,0.0,6.626801293990785,0.6084,0.0,37.741397902166455,3.465,48.529411764705884
6432,9/18/2018 6:15:00 AM,2018,9.1809,10.91069502989903,0.7352220370551906,1.0017,0.0675,18.921892189218923,0.0,7.646309185373982,0.702,0.0,0.4313302617390452,0.0396,0.0,0.17645328889324577,0.0162,27.77777777777778,59.14126066071954,5.4297,0.0,18.98833447701206,1.7433,13.333333333333334
6448,9/18/2018 4:15:00 PM,2018,9.1809,9.097147338496224,0.39211841976276834,0.8352,0.036,16.50793650793651,0.0,14.62601705715126,1.3428,64.59627329192547,1.4410351926281737,0.1323,0.0,1.450838153122243,0.1332,35.46099290780142,36.09450053916283,3.3138,0.0,34.927948240368586,3.2067,63.265306122448976
6469,9/14/2018 5:02:00 PM,2018,9.1809,2.8232526222919323,0.009802960494069209,0.2592,0.0009,2.9962546816479403,0.0,24.242721301833154,2.2257,0.0,4.852465444564259,0.4455,0.0,0.07842368395255367,0.0072,0.0,0.19605920988138417,0.018,0.0,65.43476129791198,6.0075,82.85087719298245
6474,9/14/2018 3:10:00 PM,2018,9.1809,10.469561807665915,7.263993726105284,0.9612,0.6669,0.0,0.0,14.733849622586021,1.3527,73.6,5.293598666797373,0.486,0.0,0.15684736790510734,0.0144,0.0,0.0,0.0,0.0,36.143515341633176,3.3183,30.76923076923077
6476,9/14/2018 2:59:00 PM,2018,9.1809,4.489755906283698,2.5095578864817174,0.4122,0.2304,0.0,0.0,20.105871973335947,1.8459,31.147540983606557,11.489069699049113,1.0548,0.0,2.0194098617782568,0.1854,0.0,4.842662484070189,0.4446,34.61538461538461,31.045975884717187,2.8503,0.0
6477,9/14/2018 3:39:00 PM,2018,9.1809,7.8031565532790905,6.8130575433780995,0.7164,0.6255,0.0,0.0,25.566120968532495,2.3472,0.0,9.646113126164103,0.8856,0.0,3.480050975394569,0.3195,0.0,3.0095088716792473,0.2763,0.0,41.3880992059602,3.7998,77.14016933207903
6491,9/14/2018 6:48:00 PM,2018,9.1809,6.1072443878051175,4.842662484070189,0.5607,0.4446,0.0,0.0,10.998921674345652,1.0098,11.764705882352942,5.313204587785511,0.4878,15.384615384615385,0.2450740123517302,0.0225,0.0,3.2251740025487696,0.2961,0.0,32.40858739339281,2.9754,65.48117154811716
6492,9/14/2018 6:48:00 PM,2018,9.1809,8.489363787863935,8.371728261935104,0.7794,0.7686,2.816901408450704,0.0,1.078325654347613,0.099,10.0,2.950691108714832,0.2709,0.0,0.1372414469169689,0.0126,0.0,1.4410351926281737,0.1323,35.55555555555556,43.858445250465635,4.0266,22.22222222222222
6493,9/14/2018 6:48:00 PM,2018,9.1809,11.469463778060975,15.312224291736104,1.053,1.4058,4.639175257731959,0.0,11.420448975590629,1.0485,0.0,8.656014116263112,0.7947,0.0,1.872365454367219,0.1719,10.0,3.725124987746299,0.342,42.857142857142854,30.54602489951965,2.8044,53.40909090909091
